year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
2013,12,7,1737,-8.0,1902,-18.0,WN,N429WN,4161,LGA,MDW,131.0,725.0,17.0,37.0
2013,6,7,950,0.0,1218,-2.0,VX,N847VA,251,JFK,LAS,300.0,2248.0,9.0,50.0
2013,8,16,1810,5.0,2033,-7.0,DL,N3763D,569,JFK,ATL,119.0,760.0,18.0,10.0
2013,11,1,2000,-5.0,2125,-5.0,MQ,N521MQ,3604,EWR,ORD,114.0,719.0,20.0,0.0
2013,1,17,1644,9.0,1820,10.0,MQ,N0EGMQ,3695,EWR,ORD,128.0,719.0,16.0,44.0
2013,8,4,1443,-5.0,1634,-18.0,US,N564UW,1995,LGA,CLT,84.0,544.0,14.0,43.0
2013,4,8,1044,-3.0,1316,-31.0,UA,N464UA,251,EWR,IAH,187.0,1400.0,10.0,44.0
2013,8,27,1850,-10.0,2120,-34.0,UA,N13750,1128,LGA,IAH,163.0,1416.0,18.0,50.0
2013,4,1,1051,1.0,1354,-8.0,DL,N908DE,1903,LGA,SRQ,158.0,1047.0,10.0,51.0
2013,10,13,1641,-6.0,1905,4.0,EV,N13553,4294,EWR,SAV,102.0,708.0,16.0,41.0
2013,6,14,2338,43.0,58,39.0,B6,N304JB,112,JFK,BUF,57.0,301.0,23.0,38.0
2013,12,25,1310,-5.0,1631,-26.0,US,N679AW,456,JFK,PHX,294.0,2153.0,13.0,10.0
2013,3,24,2019,-6.0,2259,-30.0,UA,N512UA,771,JFK,LAX,307.0,2475.0,20.0,19.0
2013,5,8,922,2.0,1153,-32.0,AA,N494AA,1739,EWR,DFW,181.0,1372.0,9.0,22.0
2013,9,17,1554,-6.0,1749,-29.0,9E,N604LR,3540,JFK,MSP,146.0,1029.0,15.0,54.0
2013,2,5,1412,12.0,1518,15.0,US,N949UW,2130,LGA,BOS,32.0,184.0,14.0,12.0
2013,1,28,808,-9.0,1055,-32.0,DL,N353NW,1109,LGA,TPA,147.0,1010.0,8.0,8.0
2013,5,5,1315,0.0,1433,-2.0,MQ,N546MQ,3765,EWR,ORD,112.0,719.0,13.0,15.0
2013,10,14,2104,-2.0,2330,-24.0,UA,N476UA,475,EWR,IAH,180.0,1400.0,21.0,4.0
2013,9,3,725,45.0,834,24.0,WN,N298WN,465,LGA,MKE,107.0,738.0,7.0,25.0
2013,7,15,708,-7.0,845,-50.0,UA,N808UA,699,EWR,PHX,254.0,2133.0,7.0,8.0
2013,6,24,820,-10.0,1015,1.0,EV,N15555,5817,EWR,MEM,140.0,946.0,8.0,20.0
2013,7,5,654,-6.0,908,-21.0,DL,N900PC,1547,LGA,ATL,105.0,762.0,6.0,54.0
2013,6,15,626,-4.0,750,-14.0,UA,N563UA,753,EWR,CLE,62.0,404.0,6.0,26.0
2013,4,2,2139,39.0,2359,44.0,EV,N12569,3817,EWR,SDF,120.0,642.0,21.0,39.0
2013,11,17,1429,19.0,1626,10.0,B6,N281JB,1373,JFK,CHS,96.0,636.0,14.0,29.0
2013,6,15,1700,0.0,1833,-38.0,B6,N283JB,1085,JFK,CLT,74.0,541.0,17.0,0.0
2013,7,7,2209,69.0,227,135.0,DL,N3740C,2065,JFK,FLL,140.0,1069.0,22.0,9.0
2013,3,22,2205,65.0,3,77.0,EV,N13970,4672,EWR,STL,151.0,872.0,22.0,5.0
2013,10,6,2255,0.0,28,19.0,B6,N323JB,486,JFK,ROC,55.0,264.0,22.0,55.0
2013,2,10,2001,-4.0,2233,-25.0,UA,N405UA,405,EWR,MCO,130.0,937.0,20.0,1.0
2013,5,30,1806,46.0,2048,29.0,UA,N77296,1269,EWR,PBI,134.0,1023.0,18.0,6.0
2013,2,2,1831,1.0,2032,-15.0,DL,N326NB,1225,JFK,DTW,91.0,509.0,18.0,31.0
2013,5,23,639,-1.0,833,-34.0,UA,N464UA,311,EWR,DEN,214.0,1605.0,6.0,39.0
2013,7,6,1300,-10.0,1456,-31.0,EV,N608QX,4909,LGA,TVC,90.0,655.0,13.0,0.0
2013,3,13,800,10.0,946,5.0,EV,N14959,4099,EWR,STL,136.0,872.0,8.0,0.0
2013,9,15,2112,12.0,2246,3.0,EV,N13978,4672,EWR,STL,130.0,872.0,21.0,12.0
2013,11,7,2007,38.0,2335,41.0,UA,N76503,1078,EWR,SAT,239.0,1569.0,20.0,7.0
2013,2,2,558,-2.0,841,-17.0,UA,N73291,1627,EWR,PBI,145.0,1023.0,5.0,58.0
2013,7,26,856,-4.0,1159,2.0,DL,N935DL,1885,LGA,MCO,130.0,950.0,8.0,56.0
2013,5,28,1917,22.0,2107,17.0,MQ,N534MQ,4649,LGA,MSP,155.0,1020.0,19.0,17.0
2013,12,23,1335,21.0,1650,21.0,B6,N580JB,1639,LGA,RSW,167.0,1080.0,13.0,35.0
2013,7,24,904,-1.0,1217,-8.0,DL,N351NB,874,LGA,MIA,151.0,1096.0,9.0,4.0
2013,3,27,622,-8.0,755,-23.0,EV,N11551,4334,EWR,CMH,74.0,463.0,6.0,22.0
2013,11,22,1011,-4.0,1312,-18.0,DL,N302NB,1174,LGA,PBI,150.0,1035.0,10.0,11.0
2013,5,29,1450,-5.0,1749,-12.0,B6,N595JB,377,LGA,FLL,162.0,1076.0,14.0,50.0
2013,10,6,1832,-7.0,2202,6.0,UA,N554UA,389,JFK,SFO,333.0,2586.0,18.0,32.0
2013,10,25,749,-6.0,916,-19.0,MQ,N821MQ,3363,JFK,RDU,68.0,427.0,7.0,49.0
2013,12,31,1644,31.0,1948,35.0,B6,N805JB,283,JFK,MCO,155.0,944.0,16.0,44.0
2013,12,19,2012,32.0,2306,8.0,DL,N932DL,1435,LGA,TPA,144.0,1010.0,20.0,12.0
2013,12,10,1521,26.0,1801,71.0,MQ,N845MQ,3359,JFK,RDU,108.0,427.0,15.0,21.0
2013,10,14,1725,-4.0,2040,-25.0,VX,N631VA,193,EWR,SFO,345.0,2565.0,17.0,25.0
2013,7,31,1401,-5.0,1608,-3.0,EV,N14143,4181,EWR,MCI,158.0,1092.0,14.0,1.0
2013,11,3,1526,-3.0,1830,5.0,B6,N589JB,573,EWR,TPA,147.0,997.0,15.0,26.0
2013,12,4,1345,0.0,1536,-14.0,EV,N12569,4100,EWR,MEM,150.0,946.0,13.0,45.0
2013,2,15,2106,-1.0,2356,-3.0,UA,N73259,1692,EWR,MCO,151.0,937.0,21.0,6.0
2013,3,19,816,16.0,1146,21.0,UA,N525UA,397,JFK,SFO,357.0,2586.0,8.0,16.0
2013,8,9,755,0.0,1016,7.0,UA,N526UA,561,LGA,DEN,229.0,1620.0,7.0,55.0
2013,11,16,900,0.0,1129,0.0,DL,N935AT,394,EWR,ATL,119.0,746.0,9.0,0.0
2013,9,15,1708,168.0,1926,157.0,UA,N442UA,511,EWR,LAS,295.0,2227.0,17.0,8.0
2013,4,29,2011,-9.0,2223,-22.0,MQ,N504MQ,4662,LGA,ATL,102.0,762.0,20.0,11.0
2013,3,1,1559,-6.0,1754,4.0,MQ,N713MQ,4415,LGA,RDU,73.0,431.0,15.0,59.0
2013,8,12,1506,6.0,1802,7.0,AA,N5FHAA,1813,JFK,MCO,131.0,944.0,15.0,6.0
2013,5,13,1028,-9.0,1138,-15.0,EV,N10575,3826,EWR,BUF,48.0,282.0,10.0,28.0
2013,1,22,626,-4.0,843,-22.0,WN,N227WN,135,LGA,DEN,240.0,1620.0,6.0,26.0
2013,11,6,1613,30.0,1824,32.0,EV,N21130,4667,EWR,MSP,168.0,1008.0,16.0,13.0
2013,1,20,1822,-8.0,2222,20.0,UA,N525UA,272,JFK,SFO,371.0,2586.0,18.0,22.0
2013,10,19,1718,8.0,2030,-3.0,B6,N644JB,167,JFK,OAK,345.0,2576.0,17.0,18.0
2013,4,4,1515,5.0,1808,-10.0,UA,N34137,1600,EWR,LAX,330.0,2454.0,15.0,15.0
2013,9,9,1903,-2.0,2022,-3.0,WN,N771SA,381,LGA,MKE,107.0,738.0,19.0,3.0
2013,8,27,1711,12.0,1911,-8.0,DL,N349NB,2042,EWR,ATL,97.0,746.0,17.0,11.0
2013,2,12,633,-6.0,1027,30.0,UA,N813UA,251,EWR,AUS,271.0,1504.0,6.0,33.0
2013,6,24,631,1.0,741,-8.0,EV,N13968,4533,EWR,BUF,48.0,282.0,6.0,31.0
2013,5,15,758,-2.0,958,-15.0,EV,N13118,4462,EWR,OMA,158.0,1134.0,7.0,58.0
2013,10,2,1932,-8.0,2106,-14.0,AA,N569AA,363,LGA,ORD,112.0,733.0,19.0,32.0
2013,12,2,704,-4.0,1002,-11.0,UA,N14704,1077,EWR,MIA,159.0,1085.0,7.0,4.0
2013,12,14,2014,104.0,101,203.0,B6,N524JB,201,JFK,FLL,172.0,1069.0,20.0,14.0
2013,5,27,2037,-8.0,2139,-20.0,B6,N304JB,1178,EWR,BOS,39.0,200.0,20.0,37.0
2013,8,18,1137,-8.0,1307,-13.0,AA,N553AA,1855,LGA,STL,129.0,888.0,11.0,37.0
2013,11,4,1447,-8.0,1618,-22.0,MQ,N839MQ,3359,JFK,RDU,73.0,427.0,14.0,47.0
2013,9,27,948,-3.0,1153,-14.0,UA,N802UA,406,EWR,DEN,215.0,1605.0,9.0,48.0
2013,9,26,1712,-7.0,1837,-25.0,EV,N13566,4202,EWR,STL,123.0,872.0,17.0,12.0
2013,7,15,1618,18.0,1859,-39.0,DL,N718TW,141,JFK,SFO,312.0,2586.0,16.0,18.0
2013,12,1,1451,66.0,1649,55.0,EV,N12900,4687,EWR,CVG,99.0,569.0,14.0,51.0
2013,4,4,751,1.0,1122,-33.0,AA,N5FNAA,655,JFK,STT,191.0,1623.0,7.0,51.0
2013,12,31,2014,-1.0,2333,-10.0,DL,N196DN,427,JFK,LAX,347.0,2475.0,20.0,14.0
2013,5,17,1403,21.0,1510,21.0,EV,N11551,3832,EWR,PWM,50.0,284.0,14.0,3.0
2013,7,19,1703,-2.0,1938,-42.0,AA,N3KLAA,1999,EWR,MIA,140.0,1085.0,17.0,3.0
2013,12,23,708,-2.0,821,-19.0,B6,N794JB,2702,JFK,BUF,56.0,301.0,7.0,8.0
2013,9,7,1743,13.0,1959,9.0,F9,N218FR,837,LGA,DEN,215.0,1620.0,17.0,43.0
2013,10,12,1756,-4.0,1938,-26.0,US,N653AW,425,JFK,CLT,76.0,541.0,17.0,56.0
2013,4,19,924,10.0,1203,3.0,B6,N615JB,883,JFK,MCO,131.0,944.0,9.0,24.0
2013,5,4,2055,25.0,8,12.0,B6,N636JB,677,JFK,LAX,310.0,2475.0,20.0,55.0
2013,7,11,650,50.0,919,45.0,B6,N709JB,27,EWR,MCO,124.0,937.0,6.0,50.0
2013,2,19,1609,-6.0,1830,15.0,9E,N919XJ,3330,JFK,RDU,79.0,427.0,16.0,9.0
2013,11,15,554,-6.0,850,4.0,B6,N766JB,583,JFK,MCO,144.0,944.0,5.0,54.0
2013,2,24,1200,0.0,1502,-27.0,DL,N723TW,863,JFK,LAX,339.0,2475.0,12.0,0.0
2013,8,16,1038,0.0,1144,-8.0,UA,N37252,1163,EWR,BOS,41.0,200.0,10.0,38.0
2013,12,6,1657,-3.0,2029,34.0,AA,N3EPAA,45,JFK,LAS,357.0,2248.0,16.0,57.0
2013,4,30,855,-5.0,1204,7.0,UA,N403UA,606,EWR,IAH,200.0,1400.0,8.0,55.0
2013,5,24,1700,0.0,1924,-15.0,DL,N662DN,1499,LGA,ATL,102.0,762.0,17.0,0.0
2013,8,21,2053,4.0,2332,-38.0,UA,N38403,1532,EWR,SFO,320.0,2565.0,20.0,53.0
2013,3,8,1522,167.0,1637,147.0,WN,N912WN,316,LGA,MKE,109.0,738.0,15.0,22.0
2013,3,31,954,-6.0,1323,-11.0,DL,N624AG,1765,JFK,SFO,357.0,2586.0,9.0,54.0
2013,2,10,1349,-1.0,1600,-28.0,DL,N320NB,1705,LGA,MSY,167.0,1183.0,13.0,49.0
2013,9,4,1257,-3.0,1533,-27.0,VX,N625VA,411,JFK,LAX,312.0,2475.0,12.0,57.0
2013,2,12,1849,-6.0,2202,-8.0,DL,N332NW,2391,JFK,TPA,159.0,1005.0,18.0,49.0
2013,1,15,1055,-5.0,1210,-4.0,US,N702UW,2171,LGA,DCA,53.0,214.0,10.0,55.0
2013,11,26,820,21.0,1123,21.0,UA,N843UA,450,EWR,DFW,209.0,1372.0,8.0,20.0
2013,8,30,1532,3.0,1815,-46.0,DL,N971DL,2280,JFK,FLL,139.0,1069.0,15.0,32.0
2013,4,30,1229,0.0,1327,-9.0,UA,N815UA,587,EWR,BOS,35.0,200.0,12.0,29.0
2013,7,5,1521,1.0,1801,-13.0,UA,N41140,1600,EWR,LAX,316.0,2454.0,15.0,21.0
2013,10,22,1545,0.0,1759,-6.0,WN,N7704B,3580,EWR,DEN,227.0,1605.0,15.0,45.0
2013,1,28,1138,-7.0,1326,5.0,FL,N952AT,353,LGA,CAK,67.0,397.0,11.0,38.0
2013,8,18,1859,-1.0,2159,-16.0,DL,N712TW,1643,JFK,SEA,320.0,2422.0,18.0,59.0
2013,5,29,1052,-8.0,1225,-20.0,MQ,N717MQ,4471,LGA,RDU,64.0,431.0,10.0,52.0
2013,8,15,1300,0.0,1632,18.0,UA,N75435,1700,EWR,SFO,322.0,2565.0,13.0,0.0
2013,10,26,557,-3.0,906,-17.0,UA,N555UA,303,JFK,SFO,344.0,2586.0,5.0,57.0
2013,4,8,948,-7.0,1105,-5.0,MQ,N526MQ,4670,LGA,BNA,112.0,764.0,9.0,48.0
2013,5,13,1337,47.0,1613,38.0,WN,N685SW,1791,EWR,HOU,194.0,1411.0,13.0,37.0
2013,8,23,2047,-13.0,2208,-27.0,AA,N4YJAA,371,LGA,ORD,110.0,733.0,20.0,47.0
2013,8,18,2153,13.0,2322,12.0,MQ,N535MQ,3317,LGA,RDU,67.0,431.0,21.0,53.0
2013,7,27,1024,-6.0,1326,-19.0,AA,N320AA,179,JFK,SFO,337.0,2586.0,10.0,24.0
2013,6,16,1815,0.0,2114,9.0,UA,N87513,1218,EWR,DFW,201.0,1372.0,18.0,15.0
2013,11,25,1549,5.0,1745,-5.0,US,N409US,1767,LGA,CLT,88.0,544.0,15.0,49.0
2013,10,9,1153,-6.0,1344,0.0,MQ,N508MQ,3572,LGA,CLE,62.0,419.0,11.0,53.0
2013,8,18,2120,13.0,58,-7.0,UA,N17244,1071,EWR,BQN,196.0,1585.0,21.0,20.0
2013,4,20,928,-1.0,1256,13.0,UA,N77430,1043,EWR,RSW,182.0,1068.0,9.0,28.0
2013,11,13,1426,-4.0,1520,-17.0,EV,N13997,4372,EWR,DCA,39.0,199.0,14.0,26.0
2013,11,7,1633,33.0,1822,31.0,9E,N918XJ,3357,LGA,BNA,130.0,764.0,16.0,33.0
2013,12,21,1757,27.0,2045,20.0,AA,N5CFAA,2448,JFK,EGE,254.0,1746.0,17.0,57.0
2013,11,1,1905,5.0,2103,22.0,UA,N850UA,415,EWR,ORD,116.0,719.0,19.0,5.0
2013,11,30,702,-3.0,849,-19.0,EV,N48901,4166,EWR,GSP,94.0,594.0,7.0,2.0
2013,8,25,1437,-3.0,1622,-25.0,B6,N236JB,575,JFK,MSY,143.0,1182.0,14.0,37.0
2013,1,14,921,1.0,1259,26.0,UA,N57868,1657,EWR,LAX,347.0,2454.0,9.0,21.0
2013,6,29,936,1.0,1037,-8.0,WN,N787SA,1221,EWR,MDW,99.0,711.0,9.0,36.0
2013,10,1,822,22.0,1100,-17.0,DL,N944DL,2431,JFK,MIA,136.0,1089.0,8.0,22.0
2013,9,18,1422,-6.0,1525,-23.0,EV,N836AS,5712,JFK,IAD,42.0,228.0,14.0,22.0
2013,3,15,1653,204.0,1742,190.0,EV,N16954,4088,EWR,ALB,34.0,143.0,16.0,53.0
2013,10,15,636,-5.0,749,-16.0,EV,N12552,4522,EWR,BNA,107.0,748.0,6.0,36.0
2013,3,26,1539,-6.0,1847,-34.0,DL,N642DL,1773,JFK,SLC,283.0,1990.0,15.0,39.0
2013,6,26,1448,-7.0,1617,-28.0,MQ,N807MQ,3359,JFK,RDU,67.0,427.0,14.0,48.0
2013,1,27,2104,25.0,2341,3.0,UA,N14250,1225,EWR,PBI,138.0,1023.0,21.0,4.0
2013,6,19,1349,9.0,1724,24.0,AA,N3GEAA,1073,LGA,MIA,154.0,1096.0,13.0,49.0
2013,4,30,1400,84.0,1510,76.0,EV,N13913,4682,EWR,BNA,105.0,748.0,14.0,0.0
2013,10,17,911,-4.0,1127,-27.0,EV,N761ND,5211,LGA,SAV,101.0,722.0,9.0,11.0
2013,8,13,1909,4.0,2027,2.0,WN,N459WN,381,LGA,MKE,114.0,738.0,19.0,9.0
2013,4,22,2007,67.0,2222,48.0,DL,N360NB,1051,JFK,MSY,163.0,1182.0,20.0,7.0
2013,1,28,1808,3.0,1933,-2.0,WN,N7704B,389,LGA,MDW,122.0,725.0,18.0,8.0
2013,5,10,1355,-5.0,1649,-41.0,DL,N705TW,1565,JFK,SFO,328.0,2586.0,13.0,55.0
2013,9,7,1354,-4.0,1458,-12.0,UA,N76528,1248,EWR,BOS,42.0,200.0,13.0,54.0
2013,1,13,1102,2.0,1416,-23.0,UA,N76526,1120,EWR,SFO,351.0,2565.0,11.0,2.0
2013,10,20,1835,-6.0,1956,-14.0,B6,N192JB,2202,JFK,BUF,58.0,301.0,18.0,35.0
2013,5,24,553,-7.0,712,17.0,US,N957UW,1289,LGA,PHL,50.0,96.0,5.0,53.0
2013,1,10,746,-4.0,925,-15.0,9E,N801AY,3611,JFK,PIT,69.0,340.0,7.0,46.0
2013,12,15,1819,4.0,2112,-45.0,DL,N188DN,426,JFK,LAX,332.0,2475.0,18.0,19.0
2013,4,5,1308,-7.0,1521,-8.0,EV,N720EV,5148,LGA,CVG,91.0,585.0,13.0,8.0
2013,9,12,829,-1.0,1101,-21.0,UA,N38443,1117,EWR,MCO,125.0,937.0,8.0,29.0
2013,6,26,2316,116.0,6,87.0,EV,N15912,4141,EWR,DCA,36.0,199.0,23.0,16.0
2013,2,22,1617,-3.0,1750,0.0,MQ,N9EAMQ,4622,LGA,BNA,131.0,764.0,16.0,17.0
2013,5,21,649,-11.0,919,-31.0,DL,N377NW,2285,LGA,MCO,126.0,950.0,6.0,49.0
2013,12,6,2057,227.0,106,261.0,UA,N588UA,226,JFK,SFO,392.0,2586.0,20.0,57.0
2013,3,3,1707,7.0,1940,-45.0,WN,N750SA,430,EWR,HOU,190.0,1411.0,17.0,7.0
2013,5,1,854,-6.0,1121,1.0,EV,N713EV,4940,LGA,CHS,90.0,641.0,8.0,54.0
2013,3,22,1953,13.0,2305,20.0,B6,N537JB,381,LGA,FLL,157.0,1076.0,19.0,53.0
2013,10,11,1452,-3.0,1635,-10.0,MQ,N619MQ,2815,JFK,CLE,69.0,425.0,14.0,52.0
2013,3,28,600,0.0,716,-8.0,EV,N836AS,5689,LGA,IAD,48.0,229.0,6.0,0.0
2013,6,8,1450,-10.0,1545,-27.0,US,N967UW,2132,LGA,BOS,38.0,184.0,14.0,50.0
2013,8,27,712,-3.0,943,-27.0,VX,N855VA,399,JFK,LAX,300.0,2475.0,7.0,12.0
2013,4,14,1328,10.0,1414,2.0,EV,N16981,5670,EWR,BDL,24.0,116.0,13.0,28.0
2013,3,16,1657,-3.0,2048,-19.0,DL,N3769L,329,JFK,SJU,192.0,1598.0,16.0,57.0
2013,8,31,641,-4.0,833,-35.0,US,N546UW,623,JFK,PHX,274.0,2153.0,6.0,41.0
2013,9,23,1814,-1.0,2057,-31.0,DL,N197DN,17,JFK,LAX,316.0,2475.0,18.0,14.0
2013,12,28,807,18.0,1056,-17.0,UA,N69804,1455,EWR,LAX,326.0,2454.0,8.0,7.0
2013,7,16,1932,-8.0,2139,-11.0,EV,N11565,4543,EWR,DSM,132.0,1017.0,19.0,32.0
2013,5,9,1832,2.0,2036,-39.0,UA,N56859,1182,EWR,LAS,275.0,2227.0,18.0,32.0
2013,5,9,1344,179.0,1646,146.0,VX,N621VA,23,JFK,SFO,331.0,2586.0,13.0,44.0
2013,6,24,1704,71.0,1846,97.0,EV,N14570,5682,EWR,MKE,109.0,725.0,17.0,4.0
2013,1,16,1347,2.0,1701,-2.0,UA,N53442,1164,EWR,FLL,162.0,1065.0,13.0,47.0
2013,8,1,1344,6.0,1642,8.0,B6,N592JB,213,JFK,LGB,326.0,2465.0,13.0,44.0
2013,11,4,1716,-4.0,2019,-11.0,AA,N3ARAA,291,JFK,AUS,214.0,1521.0,17.0,16.0
2013,4,9,1459,0.0,1620,-17.0,B6,N657JB,8,JFK,BUF,55.0,301.0,14.0,59.0
2013,10,29,923,8.0,1209,-21.0,AA,N628AA,1499,JFK,MIA,142.0,1089.0,9.0,23.0
2013,10,31,2216,66.0,2353,58.0,MQ,N507MQ,3603,LGA,DTW,82.0,502.0,22.0,16.0
2013,5,22,1153,-7.0,1305,-5.0,US,N957UW,2126,LGA,BOS,34.0,184.0,11.0,53.0
2013,3,4,1522,-8.0,1815,-40.0,AA,N3CAAA,1039,JFK,FLL,153.0,1069.0,15.0,22.0
2013,4,9,1558,-2.0,1924,-10.0,DL,N722TW,1461,JFK,LAX,345.0,2475.0,15.0,58.0
2013,10,3,916,-13.0,1120,-9.0,MQ,N6EAMQ,3565,LGA,CLT,78.0,544.0,9.0,16.0
2013,12,29,1731,32.0,1918,17.0,DL,N717TW,2076,EWR,DTW,84.0,488.0,17.0,31.0
2013,1,18,637,7.0,923,-4.0,B6,N653JB,71,JFK,TPA,151.0,1005.0,6.0,37.0
2013,11,28,1526,58.0,1656,71.0,EV,N877AS,5712,JFK,IAD,49.0,228.0,15.0,26.0
2013,2,17,555,-5.0,727,4.0,B6,N229JB,208,JFK,BUF,55.0,301.0,5.0,55.0
2013,10,1,1356,1.0,1545,-17.0,US,N663AW,456,EWR,PHX,268.0,2133.0,13.0,56.0
2013,5,1,553,-7.0,655,-6.0,US,N702UW,2114,LGA,BOS,35.0,184.0,5.0,53.0
2013,1,12,1514,-16.0,1649,-36.0,AA,N454AA,2223,LGA,STL,136.0,888.0,15.0,14.0
2013,1,1,1805,8.0,2117,-2.0,UA,N39463,1152,EWR,PDX,336.0,2434.0,18.0,5.0
2013,12,12,1444,14.0,1633,28.0,EV,N14959,4171,EWR,MSN,149.0,799.0,14.0,44.0
2013,6,18,1903,193.0,2146,181.0,AA,N3DGAA,763,LGA,DFW,201.0,1389.0,19.0,3.0
2013,3,12,1438,-17.0,1613,-19.0,9E,N912XJ,3318,JFK,BUF,57.0,301.0,14.0,38.0
2013,3,13,609,-6.0,846,2.0,DL,N308DE,1743,JFK,ATL,120.0,760.0,6.0,9.0
2013,11,19,954,-6.0,1316,-17.0,DL,N624AG,469,JFK,SFO,355.0,2586.0,9.0,54.0
2013,1,21,1840,32.0,2131,25.0,UA,N14230,1269,EWR,PBI,147.0,1023.0,18.0,40.0
2013,3,11,946,-9.0,1229,-28.0,B6,N571JB,503,EWR,FLL,141.0,1065.0,9.0,46.0
2013,11,20,1528,-2.0,1733,13.0,UA,N806UA,381,LGA,CLE,68.0,419.0,15.0,28.0
2013,12,14,941,-4.0,1310,10.0,AA,N513AA,1223,EWR,DFW,218.0,1372.0,9.0,41.0
2013,2,15,754,-6.0,903,-14.0,US,N757UW,2165,LGA,DCA,48.0,214.0,7.0,54.0
2013,3,29,1723,83.0,1841,77.0,YV,N522LR,3788,LGA,IAD,47.0,229.0,17.0,23.0
2013,12,12,813,-2.0,1101,-22.0,B6,N304JB,281,JFK,HOU,208.0,1428.0,8.0,13.0
2013,7,26,1025,-5.0,1241,-7.0,DL,N3772H,1529,JFK,LAS,294.0,2248.0,10.0,25.0
2013,10,8,1450,-5.0,1638,-7.0,MQ,N658MQ,2815,JFK,CLE,73.0,425.0,14.0,50.0
2013,9,12,1429,44.0,1841,101.0,AA,N3KEAA,1073,LGA,MIA,159.0,1096.0,14.0,29.0
2013,4,15,755,-5.0,930,16.0,US,N770UW,2165,LGA,DCA,52.0,214.0,7.0,55.0
2013,8,14,727,-3.0,1024,-9.0,DL,N722TW,1771,JFK,SEA,316.0,2422.0,7.0,27.0
2013,4,29,1920,-10.0,2148,-42.0,AA,N3BLAA,791,LGA,DFW,185.0,1389.0,19.0,20.0
2013,4,18,14,149.0,253,108.0,AA,N329AA,185,JFK,LAX,321.0,2475.0,0.0,14.0
2013,11,19,1623,-7.0,1923,-29.0,DL,N338NW,1373,JFK,MIA,155.0,1089.0,16.0,23.0
2013,10,14,1729,64.0,1920,39.0,EV,N720EV,5601,LGA,CLT,85.0,544.0,17.0,29.0
2013,9,3,1229,-1.0,1340,-12.0,B6,N216JB,2502,JFK,BUF,56.0,301.0,12.0,29.0
2013,7,9,2141,71.0,2300,65.0,WN,N200WN,1271,EWR,MDW,98.0,711.0,21.0,41.0
2013,10,21,1645,-6.0,1941,-16.0,B6,N523JB,89,JFK,SAN,333.0,2446.0,16.0,45.0
2013,12,12,1523,8.0,1641,-2.0,EV,N761ND,5302,LGA,SYR,46.0,198.0,15.0,23.0
2013,3,19,953,-7.0,1343,52.0,UA,N411UA,684,EWR,MCO,156.0,937.0,9.0,53.0
2013,12,14,1117,-13.0,1355,23.0,US,N732US,2009,LGA,CLT,102.0,544.0,11.0,17.0
2013,8,9,855,-5.0,1014,-10.0,US,N764US,2173,LGA,DCA,45.0,214.0,8.0,55.0
2013,10,16,2107,-3.0,2243,-12.0,MQ,N6EAMQ,3603,LGA,DTW,81.0,502.0,21.0,7.0
2013,3,5,1154,-6.0,1304,-17.0,EV,N12967,4286,EWR,RIC,53.0,277.0,11.0,54.0
2013,3,23,559,-1.0,939,24.0,UA,N557UA,797,JFK,LAX,358.0,2475.0,5.0,59.0
2013,7,9,1612,13.0,1919,51.0,9E,N903XJ,3540,JFK,MSP,143.0,1029.0,16.0,12.0
2013,7,5,2046,-14.0,2154,-41.0,AA,N540AA,371,LGA,ORD,107.0,733.0,20.0,46.0
2013,12,28,1928,-4.0,2218,-47.0,B6,N552JB,161,JFK,SMF,331.0,2521.0,19.0,28.0
2013,5,16,818,-7.0,1023,-30.0,DL,N3733Z,2170,JFK,PHX,279.0,2153.0,8.0,18.0
2013,9,23,1401,11.0,1626,-17.0,B6,N592JB,1783,JFK,MCO,127.0,944.0,14.0,1.0
2013,9,26,1809,-6.0,1940,-7.0,9E,N924XJ,3513,LGA,MKE,104.0,738.0,18.0,9.0
2013,9,1,1620,-5.0,1748,-45.0,DL,N360NW,2231,LGA,DTW,71.0,502.0,16.0,20.0
2013,8,27,1020,-5.0,1254,-31.0,AA,N3CUAA,731,LGA,DFW,171.0,1389.0,10.0,20.0
2013,9,30,1840,71.0,2149,59.0,VX,N621VA,193,EWR,SFO,325.0,2565.0,18.0,40.0
2013,3,21,1422,-7.0,1533,-6.0,B6,N353JB,1010,JFK,BOS,36.0,187.0,14.0,22.0
2013,9,9,1759,-1.0,1901,-19.0,WN,N966WN,441,EWR,MDW,101.0,711.0,17.0,59.0
2013,11,26,1119,19.0,1222,8.0,US,N708UW,2177,LGA,DCA,49.0,214.0,11.0,19.0
2013,2,3,1708,-7.0,2029,-11.0,DL,N3763D,503,JFK,SAN,357.0,2446.0,17.0,8.0
2013,12,12,629,-6.0,922,-7.0,B6,N571JB,525,JFK,TPA,156.0,1005.0,6.0,29.0
2013,9,11,2019,39.0,2235,70.0,MQ,N836MQ,3374,JFK,RDU,66.0,427.0,20.0,19.0
2013,5,3,607,-4.0,848,-15.0,UA,N36247,1115,EWR,TPA,140.0,997.0,6.0,7.0
2013,1,19,1310,0.0,1417,-7.0,EV,N15574,4241,EWR,BUF,49.0,282.0,13.0,10.0
2013,1,1,1257,-3.0,1454,4.0,MQ,N739MQ,4426,LGA,CMH,97.0,479.0,12.0,57.0
